Brand Code,Carb Volume,Fill Ounces,PC Volume,Carb Pressure,Carb Temp,PSC,PSC Fill,PSC CO2,Mnf Flow,Carb Pressure1,Fill Pressure,Hyd Pressure1,Hyd Pressure2,Hyd Pressure3,Hyd Pressure4,Filler Level,Filler Speed,Temperature,Usage cont,Carb Flow,Density,MFR,Balling,Pressure Vacuum,PH,Oxygen Filler,Bowl Setpoint,Pressure Setpoint,Air Pressurer,Alch Rel,Carb Rel,Balling Lvl
B,5.280,23.947,0.263,65.6,139.8,0.128,0.340,0.040,-100,115.6,46,0,0,0,98,120.8,3986,66.2,21.4,2960,0.92,731.8,1.496,-5.2,8.66,0.104,120,46,142,6.58,5.4,1.5
B,5.333,23.967,0.329,63.8,135.8,0.106,0.080,0.060,-100,111.8,46,0,0,0,96,120.6,3984,66.4,16.78,2956,0.92,726.6,1.496,-5.2,8.62,0.096,120,46,141.6,6.58,5.4,1.5
B,5.327,23.933,0.347,67.4,142.2,0.06,0.360,0.080,-100.2,120.8,45.6,0,0,0,106,120,3984,66.6,15.88,2948,0.94,712.4,1.546,-5.2,8.64,0.11,120,46,142.4,6.56,5.4,1.52
B,5.327,24.033,0.295,67.8,141.2,0.018,0.060,0.020,-100.2,118.4,46,0,0,0,92,120.4,3986,68.2,17.92,2968,0.98,727.6,1.648,-5.2,8.62,0.094,120,46,142.2,6.54,5.42,1.58
B,5.353,24.000,0.276,72.2,146,0.16,0.480,0.040,-100.2,115.6,45.8,0,0,0,102,119.4,3988,68,23.68,2970,0.9,723,1.448,-5.2,8.7,0.088,120,46,142,6.54,5.48,1.42
B,5.367,23.920,0.284,71,144.6,0.06,0.140,0.020,-100.2,123.2,46,0,0,0,98,119.8,3982,67.8,17.2,2982,0.88,725.8,1.398,-5,8.72,0.084,120,46,142,6.54,5.48,1.42
B,5.333,23.907,0.268,66.4,139.8,0.032,0.200,0.020,-100.2,121,45.8,0,0,0,98,119.8,3982,67.6,19.16,2972,0.88,726.4,1.398,-5,8.72,0.056,120,46,141.8,6.54,5.42,1.4
B,5.340,23.940,0.247,68.2,141.4,0.066,0.160,0.040,-100,118.4,46,0,0,0,96,120.2,3984,67.6,21.12,2984,0.86,731.6,1.348,-4.8,8.74,0.064,120,46,141.8,6.54,5.44,1.4
B,5.347,23.953,0.277,72.6,147.6,0.114,0.100,0.020,-100.2,122.4,40,0,0,0,126,0,0,68.2,17.2,1590,0.76,0,1.098,-4.8,8.78,0.072,120,46,142.6,6.54,5.44,1.4
B,5.307,23.907,0.252,70.6,145.6,0.12,0.180,0.040,-100.2,122.8,46,0,0,0,104,119.8,3982,66,19.5,2978,0.88,721.2,1.398,-4.8,8.74,0.024,120,46,141.8,6.5,5.42,1.4
B,5.327,24.020,0.247,69.2,142.8,0.048,0.320,0.060,-100,122.4,46,0,0,0,102,118.8,3982,65.6,16.86,2974,0.86,726.4,1.348,-4.8,8.74,0.024,120,46,142,6.5,5.4,1.4
B,5.320,23.920,0.261,70,144.6,0.07,0.000,0.040,-100.2,123.6,45.8,0,0,0,100,119.8,3982,65.4,21.78,2978,0.86,724.4,1.348,-4.8,8.74,0.022,120,46,142.6,6.5,5.42,1.38
D,5.527,23.980,0.271,72.8,142.4,0.036,0.100,0.100,-100.2,132.4,46.2,0,0,0,86,120.8,3984,64.2,23.9,2986,1.66,723.2,3.34,-4.8,8.72,0.132,120,46,142.2,7.66,5.66,3.38
D,5.613,23.980,0.259,69.8,137.8,0.132,0.280,0.080,-100.2,121.8,46.2,0,0,0,82,119.8,3984,63.8,18.26,2986,1.7,731.6,3.438,-4.8,8.72,0.142,120,46,142,7.66,5.66,3.38
D,5.533,23.933,0.287,74,144.6,0.058,0.040,0.020,-100.2,122.2,45.8,0,0,0,78,119.8,3982,63.8,19.48,2986,1.72,728,3.488,-5,8.7,0.132,120,46,142,7.66,5.64,3.38
D,5.547,23.887,0.135,70,139.4,0.064,0.100,0.020,-100.2,134.8,50,0,0,0,104,120.2,1006,64.8,21.3,38,1.58,0,3.142,-5,8.76,0.074,120,46,142.2,7.66,5.64,3.38
D,5.520,23.973,0.252,67.6,136.6,0.108,0.280,0.040,-100.2,125,46.2,0,0,0,80,122,3990,64,19.08,2964,1.74,730,3.538,-5,8.76,0.08,120,46,142.2,7.66,5.62,3.4
D,5.500,23.960,0.249,70.4,142,0.046,0.440,0.080,-100,119.2,46.2,0,0,0,74,116.8,3984,64.4,15.86,2952,1.74,764.8,3.538,-5,8.78,0.102,120,46,142.4,7.66,5.62,3.34
D,5.533,24.007,0.265,67.6,136.2,0.076,0.080,0.040,-100,122.6,46.2,0,0,0,82,122,3982,64.2,17.44,2976,1.68,751.4,3.39,-5,8.74,0.032,120,46,142.8,7.68,5.64,3.34
D,5.520,23.927,0.285,71,141.4,0.142,0.060,0.000,-100,126.6,46,0,0,0,82,122.8,3982,64,19.5,2932,1.7,743.4,3.438,-5,8.74,0.042,120,46,143,7.66,5.62,3.34
D,5.487,23.807,0.273,73.6,145,0.086,0.240,0.040,-100.2,123.6,45.8,0,0,0,80,121.6,3980,64,16.26,2936,1.7,735.8,3.438,-5,8.74,0.08,120,46,142.8,7.66,5.62,3.38
D,5.520,23.940,0.309,73.8,144.8,0.112,0.060,0.000,-100.2,129.2,47,0,0,0,106,122.2,1006,64.4,16.38,3226,1.6,0,3.19,-5,8.72,0.134,120,46,142.2,7.66,5.58,3.38
D,5.600,23.947,0.221,70.6,139,0.062,0.140,0.000,-100,129.8,46.2,0,0,0,74,119.2,3986,65,18.56,2950,1.72,768,3.488,-4.8,8.74,0.19,120,46,141.8,7.7,5.68,3.48
0,5.273,0.000,0.095,68.2,143.2,0.058,0.140,0.100,-100.2,122,45.4,0,0,0,124,130,1010,67.2,23.12,3086,0.82,189.4,1.248,-4.8,8.5,0.074,120,46,142,6.56,5.36,1.46
0,5.310,24.027,0.268,63.8,137,0.114,0.140,0.020,-100.2,119.6,54.8,0,0,0,106,120.2,1596,67.8,24.1,3722,0.74,0,1.046,-4.8,8.54,0.14,120,46,142,6.6,5.44,1.46
0,5.347,23.860,0.279,66.8,139.4,0.058,0.420,0.020,-100.2,122.2,45.6,0,0,0,84,120,3984,68,16.74,2990,0.98,706.2,1.648,-4.8,8.58,0.168,120,46,142,6.5,5.4,1.62
A,5.107,24.140,0.156,65,142.6,0.038,0.520,0.080,-100.2,119.8,45.8,0,0,0,102,120,3984,66.4,16.88,2950,1.54,723,3.042,-4.8,8.66,0.048,120,46,141.8,7.12,5.46,3.1
A,5.407,24.053,0.229,68.4,140.6,0.05,0.180,0.020,-100,119.2,45.8,0,0,0,98,120.2,3980,66.2,16.46,2974,1.52,725.2,2.992,-4.8,8.68,0.058,120,46,141.8,7.12,5.46,3.12
A,5.353,23.993,0.304,66.4,140.2,0.26,0.300,0.060,-100.2,122.2,45.8,0,0,0,100,119.2,3982,66.4,17.92,2984,1.56,722.6,3.092,-4.8,8.68,0.048,120,46,141.6,7.12,5.44,3.12
B,5.333,23.907,0.315,67.2,140.4,0.11,0.100,0.020,-100,121,46,0,0,0,104,120,3984,65.8,16.7,2992,0.84,725.2,1.298,-4.6,8.72,0.04,120,46,142.2,6.56,5.42,1.42
B,5.353,24.120,0.279,66.4,138.2,0.112,0.460,0.100,-100.2,116.2,46.2,0,0,0,100,115.4,3984,65.4,18.62,3100,0.82,718.4,1.248,-4.6,8.76,0.074,120,46,141.4,6.56,5.38,1.42
B,5.360,23.953,0.305,65,137,0.12,0.120,0.040,-100.2,116.6,46.2,0,0,0,98,119.8,3982,65.4,19.02,2994,0.88,739.8,1.398,-4.4,8.74,0.032,120,46,142.2,6.56,5.4,1.42
B,5.380,24.180,0.270,68.8,141.8,0.182,0.580,0.040,-100.2,122.8,46.2,0,0,0,96,121.2,3996,65,19.16,2994,0.82,728,1.248,-4.2,8.72,0.034,120,46,142.2,6.54,5.38,1.42
B,5.353,24.120,0.299,67.8,141.8,0.178,0.300,0.080,-100.2,124.4,45.8,0,0,0,104,119,3982,65.2,19.42,3044,0.82,724,1.248,-4.2,8.74,0.032,120,46,142.4,6.54,5.4,1.4
B,5.380,23.993,0.297,65.6,138,0.126,0.260,0.040,-100.2,119,45.8,0,0,0,100,119.6,3982,65,17.12,2984,0.86,729.6,1.348,-4.4,8.76,0.024,120,46,141.6,6.52,5.38,1.48
B,5.333,23.880,0.351,68,141.4,0.094,0.100,0.020,-100.2,121.4,46,0,0,0,96,119.8,3980,65,20.48,2970,0.84,726.8,1.298,-4.4,8.8,0.032,120,46,141.8,6.52,5.4,1.48
B,5.333,23.967,0.265,67.2,140,0.068,0.160,0.060,-100.2,121,46,0,0,0,100,119.6,3980,65.8,22.26,2964,0.82,718.8,1.248,-4.4,8.72,0.048,120,46,142,6.54,5.38,1.42
B,5.373,23.927,0.341,67,142.2,0.038,0.060,0.000,-100.2,119.6,46,0,0,0,100,120.2,3892,65.6,18.36,3002,0.84,705.8,1.298,-4.6,8.74,0.06,120,46,141.8,6.54,5.38,1.42
B,5.300,23.893,0.257,67.4,141.4,0.05,0.060,0.040,-100.2,120,45.8,0,0,0,98,120,3896,65.6,16.8,2996,0.84,711.2,1.298,-4.6,8.78,0.062,120,46,141.8,6.54,5.38,1.42
B,5.367,24.127,0.293,65.6,137.2,0.204,0.620,0.140,-100.2,122.8,45.8,0,0,0,92,119.6,3892,65.8,17.36,3014,0.84,700.6,1.298,-4.6,8.74,0.082,120,46,141.8,6.54,5.38,1.42
0,5.213,23.960,0.299,66,141.8,0.11,0.180,0.020,-100.2,121.8,46,0,0,0,92,119.6,3894,65.8,17.78,2984,0.84,707.2,1.298,-4.6,8.76,0.076,120,46,142.2,6.54,5.38,1.42
B,5.353,24.033,0.259,70.2,143.4,0.09,0.320,0.080,-100.2,117.4,46.6,0,0,0,102,117.4,3790,65.6,21.44,3104,0.8,650.6,1.198,-4.6,8.82,0.082,120,46,141.8,6.54,5.38,1.5
B,5.327,24.127,0.227,65,136,0.00600000000000001,0.060,0.240,-100.2,123.8,46.2,0,0,0,98,120.4,3894,65.6,17.48,2998,0.9,708.8,1.448,-4.6,8.8,0.068,120,46,142.2,6.54,5.38,1.5
B,5.293,24.107,0.231,72.6,147.2,0.176,0.580,0.080,-100.2,119,46.2,0,0,0,96,120.8,3980,64.8,20.18,2956,0.88,734,1.398,-4.6,8.76,0.068,120,46,143,6.52,5.38,1.48
B,5.293,24.060,0.233,68.4,142.6,0.044,0.120,0.060,-100.2,115.8,45.8,0,0,0,98,119.8,3982,64.8,16.88,2968,0.86,726.8,1.348,-4.6,8.78,0.068,120,46,142.4,6.52,5.4,1.44
B,5.287,23.947,0.260,64.8,140,0.054,0.520,0.080,-100.2,118,46,0,0,0,90,120.6,3978,64.8,22.16,2962,0.86,725.8,1.348,-4.6,8.76,0.068,120,46,142.2,6.52,5.36,1.44
B,5.313,24.000,0.263,62.2,134,0.074,0.160,0.040,-100.2,117.2,46.2,0,0,0,96,120.6,3980,65.4,23.74,2962,0.84,729.6,1.298,-4.6,8.8,0.138,120,46,142.4,6.52,5.36,1.4
B,5.287,23.867,0.294,66,139.8,0.042,0.060,0.020,-100.2,116.2,46.2,0,0,0,94,121.8,3980,65.4,23.34,2974,0.86,722.6,1.348,-4.6,8.82,0.12,120,46,141.8,6.52,5.36,1.4
B,5.300,23.933,0.238,68.6,144,0.00999999999999998,0.340,0.040,-100.2,117.8,46,0,0,0,98,120.4,3980,65.4,18.34,2952,0.86,726.8,1.348,-4.6,8.78,0.058,120,46,142.6,6.52,5.38,1.46
B,5.327,24.020,0.264,67,140.8,0.052,0.040,0.020,-100.2,117.6,46,0,0,0,94,119.6,3978,65.4,22.08,2990,0.86,727.4,1.348,-4.6,8.78,0.076,120,46,142.2,6.52,5.38,1.46
B,5.333,24.120,0.274,66.2,138.8,0.062,0.140,0.060,-100.2,114.4,46.2,0,0,0,94,120,3978,65.4,16.74,2984,0.86,726.8,1.348,-4.6,8.78,0.072,120,46,142.6,6.52,5.38,1.46
B,5.293,23.940,0.280,70.4,144.8,0.052,0.400,0.080,-100.2,117.4,46.2,0,0,0,98,120.2,3978,64.8,16.96,2976,0.86,727.6,1.348,-4.6,8.8,0.062,120,46,142,6.52,5.36,1.4
B,5.320,24.040,0.215,64.8,137.8,0.08,0.200,0.040,-100.2,124.2,44.4,0,0,0,124,120.2,0,65.8,17.82,34,0.76,0,1.098,-4.8,8.86,0.104,120,46,142.8,6.52,5.36,1.4
B,5.260,24.020,0.258,63.8,138.4,0.068,0.220,0.040,-100.2,118.2,46,0,0,0,104,120,3980,64.6,18.92,2970,0.92,729.8,1.498,-4.8,8.76,0.06,120,46,142,6.56,5.28,1.5
B,5.280,24.087,0.243,64.4,137.6,0.026,0.320,0.080,-100.2,125,46.2,0,0,0,102,120.6,3978,64.8,16.96,2988,0.92,730.2,1.498,-4.8,8.78,0.05,120,46,142.6,6.54,5.32,1.48
B,5.247,23.887,0.319,68.2,144,0.028,0.360,0.040,-100.2,122.6,46,0,0,0,98,120.2,3982,64.8,16.38,2976,0.94,727,1.548,-4.8,8.82,0.042,120,46,143,6.54,5.32,1.48
0,5.280,24.147,0.125,68,146.8,0.038,0.220,0.240,-100.2,125.4,50.4,0,0,0,136,92,1006,72,16.58,3082,1.02,0,1.752,-4.8,8.84,0,120,46,141.6,5.28,0,0
D,5.527,24.253,0.091,73.2,144,0.016,0.060,0.020,-100.2,128.6,47.4,0,0,0,0,127.2,998,65.2,22.46,852,1.62,0,3.24,-4.8,8.86,0.058,120,46,142.6,7.74,5.68,3.22
D,5.640,23.953,0.213,73.8,142,0.03,0.140,0.040,-100.2,122.6,45.8,0,0,0,80,119.6,3980,65,21.22,2976,1.66,727.6,3.34,-4.8,8.92,0.05,120,46,142.6,7.74,5.62,3.24
D,5.473,23.960,0.239,73.6,145.2,0.11,0.220,0.060,-100.2,120.4,46.2,0,0,0,80,114.2,3982,65.4,20.42,3094,1.58,676.8,3.142,-4.8,8.92,0.086,120,46,142.2,7.74,5.64,3.24
D,5.500,23.953,0.250,68.4,138.8,0.058,0.180,0.040,-100,128.2,42.8,0,0,0,110,120.4,1004,66.6,17.56,38,1.56,0,3.092,-4.8,8.88,0.17,120,46,142.8,7.76,5.62,3.22
0,5.173,0.000,0.119,67,144,0.012,0.160,0.020,-100.2,123.4,46.2,0,0,0,78,120.2,3980,66.2,20.62,2964,0.9,731,1.448,-4.8,8.64,0.15,120,46,142.6,6.56,5.26,1.34
0,5.327,23.973,0.345,66.8,142.8,0,0.200,0.000,-100,123,46.2,0,0,0,80,124.2,3984,65,14.58,2940,0.98,738.2,1.648,-4.8,8.64,0.094,120,46,142.6,6.54,5.18,1.5
0,5.213,0.000,0.299,66,141.8,0.11,0.000,0.020,-100,123.4,45.8,0,0,0,82,119.6,3978,64.8,17.5,2948,0.96,730.2,1.598,-4.8,8.64,0.078,120,46,142.4,6.54,5.28,1.52
B,5.380,24.107,0.271,65.6,137.2,0.058,0.160,0.040,-100.2,123.4,46,0,0,0,80,124,3980,65.6,16.32,2928,1.04,735.6,1.796,-4.8,8.58,0.094,120,46,142.8,6.54,5.24,1.7
0,5.220,24.113,0.238,62.6,136.6,0.09,0.180,0.080,-100.2,125.2,46.6,0,0,0,116,116.8,3980,65.6,23.96,3082,1,742.4,1.696,-5,8.6,0.086,120,46,142.4,6.54,5.26,1.72
0,5.207,23.933,0.332,63.8,139.6,0.074,0.320,0.060,-100.2,123.4,46,0,0,0,108,119.8,3980,65.6,18.24,2942,0.98,721,1.648,-5,8.56,0.104,120,46,142.6,6.56,5.3,1.6
0,5.233,23.953,0.313,62.8,136.4,0.0679999999999999,0.140,0.100,-100.2,124,46,0,0,0,80,119.6,3980,65.4,16.38,2966,0.92,727.6,1.498,-5,8.66,0.106,120,46,143,6.54,5.28,1.44
0,5.260,24.007,0.283,62.4,135.8,0.066,0.200,0.060,-100.2,122.4,45.8,0,0,0,74,119.6,3980,65.4,16.78,2954,0.94,729.6,1.548,-5,8.66,0.104,120,46,142.2,6.54,5.28,1.42
0,5.247,24.013,0.277,65,140.6,0.042,0.040,0.060,-100,118.6,46,0,0,0,108,119.6,3984,65.4,17.64,2972,0.98,727.4,1.648,-5,8.52,0.094,120,46,142.6,6.56,5.3,1.56
0,5.227,23.980,0.309,61.4,135,0.016,0.120,0.060,-100,122.6,46.6,0,0,0,112,118.8,3990,67.2,14.84,2944,0.96,772.6,1.596,-5,8.52,0.09,120,46,142.4,6.54,5.3,1.54
0,5.367,23.993,0.309,67.4,142.6,0.028,0.300,0.200,-100.2,123.8,46,0,0,0,80,119,3990,65.2,16.68,2982,1.02,719.2,1.746,-5,8.54,0.104,120,46,142,6.6,5.36,1.6
D,5.500,23.860,0.264,68.6,138.4,0.064,0.180,0.040,-100.2,122.2,46.2,0,0,0,78,119.8,3984,65.4,18.06,2958,1.68,730.2,3.39,-5,8.78,0.05,120,46,142.4,7.74,5.6,3.22
D,5.507,23.953,0.218,70.4,140.6,0.06,0.180,0.040,-100.2,125.2,46,0,0,0,80,120,3986,66.4,16.12,2960,1.64,732,3.29,-5,8.8,0.072,120,46,142.6,7.74,5.6,3.24
D,5.473,23.880,0.295,74.6,146.6,0.068,0.100,0.020,-100,124.2,46,0,0,0,76,119.2,3990,65.6,17.62,2958,1.66,727.6,3.34,-5,8.84,0.058,120,46,142.4,7.74,5.62,3.24
D,5.493,23.940,0.255,73.6,145.6,0.018,0.340,0.060,-100.2,122.4,46.2,0,0,0,74,125.8,3980,65.8,18.02,2938,1.68,741.2,3.39,-5,8.86,0.07,120,46,142,7.74,5.6,3.24
D,5.533,24.013,0.255,68.4,137.6,0.082,0.280,0.060,-100.2,123,46,0,0,0,82,119.2,3980,66.2,16.62,2980,1.62,729.8,3.242,-4.8,8.84,0.114,120,46,142.4,7.74,5.64,3.26
D,5.533,23.980,0.271,68.6,138.6,0.11,0.340,0.060,-100.2,122.8,45.8,0,0,0,78,118.6,3982,66.4,21.08,2978,1.6,732.6,3.192,-4.6,8.76,0.106,120,46,142.2,7.74,5.64,3.26
B,5.340,24.087,0.287,67.4,140.4,0.026,0.060,0.040,-100.2,132.2,45.8,0,0,0,90,119.6,3980,64.8,16.52,2994,0.9,731.4,1.448,-4.2,8.86,0.14,120,46,142.8,6.52,5.42,1.44
B,5.353,24.067,0.291,67.4,140.4,0.184,0.180,0.020,-100.2,131,46,0,0,0,98,120.2,3986,65.4,21.2,2960,0.92,733.8,1.498,-4.2,8.82,0.102,120,46,142.6,6.52,5.4,1.56
B,5.347,24.067,0.304,67.8,141.8,0.086,0.100,0.040,-100.2,128.6,46,0,0,0,98,119,3982,65.2,24.16,2996,0.94,729.6,1.548,-4.2,8.86,0.122,120,46,142.6,6.52,5.4,1.58
B,5.300,23.987,0.373,70.2,145,0.208,0.080,0.040,-100.2,126.6,46,0,0,0,96,119.6,3990,65.6,20.54,2988,0.94,727.6,1.548,-4.2,8.84,0.11,120,46,142.8,6.54,5.4,1.52
B,5.213,24.000,0.286,58.6,137,0.092,0.260,0.000,-100.2,123.6,50,0,0,0,94,120,3982,65.6,17.84,3112,0.94,728,1.548,-4.4,8.88,0.138,120,50,143.2,6.54,5.4,1.54
B,5.380,24.087,0.283,65,137.2,0.12,0.100,0.040,-100.2,131,46.2,0,0,0,100,119.6,3978,65.2,16.34,3028,0.94,729.6,1.548,-4.4,8.8,0.114,120,46,143,6.52,5.42,1.64
B,5.373,24.013,0.321,65.2,137.6,0.074,0.220,0.080,-100.2,125.4,45.8,0,0,0,98,119.8,3980,65,23.38,2994,0.96,724.8,1.598,-4.4,8.82,0.13,120,46,142.4,6.52,5.42,1.64
B,5.340,23.953,0.298,65,137.6,0.048,0.120,0.000,-100.2,138,39.8,0,0,0,124,119.8,1010,0,17.26,36,0.96,0,1.866,-4.2,8.88,0,120,46,142.8,6.52,5.42,1.56
B,5.333,23.987,0.343,61.8,133.6,0.09,0.300,0.060,-100.2,130.4,46,0,0,0,102,119.6,3984,65.6,23.32,2982,0.94,732.8,1.548,-4.2,8.78,0.092,120,46,143,6.52,5.44,1.56
B,5.347,24.000,0.321,65.4,138.4,0.034,0.120,0.020,-100.2,125.4,45.8,0,0,0,102,120.6,3982,66.2,20.26,2984,0.88,727.2,1.398,-4.2,8.88,0.126,120,46,143.2,6.5,5.4,1.48
B,5.407,24.033,0.345,66.2,140.2,0.072,0.140,0.000,-100.2,136.6,49,0,0,0,128,119.6,1008,66.6,22.82,36,0.88,0,1.398,-4.6,8.86,0.09,120,46,142.6,6.5,5.4,1.48
B,5.360,24.200,0.280,67.8,140.4,0.1,0.200,0.040,-100.2,124.2,46,0,0,0,96,119.8,3984,66.2,19.88,3026,0.98,725.4,1.646,-4.8,8.88,0.084,120,46,142.8,6.5,5.42,1.48
B,5.267,23.953,0.379,69.8,146.6,0.122,0.280,0.080,-100.2,124.6,46.2,0,0,0,104,120,3988,70.6,21.52,2992,1.04,729.8,1.8,-4.8,8.72,0.082,120,46,142.6,6.44,5.36,1.68
B,5.307,24.013,0.297,71.4,146.8,0.056,0.060,0.060,-100.2,122.2,45.8,0,0,0,100,119.4,3984,65.4,20.8,2944,0.96,715,1.596,-4.8,8.86,0.058,120,46,143,6.52,5.38,1.52
A,5.487,23.833,0.207,69.6,141.6,0.018,0.420,0.120,-100.2,125.2,47.6,0,0,0,118,115.8,1012,65,16.32,2956,1.64,194.2,3.29,-5,8.8,0.032,120,46,142.8,7.06,5.44,3.24
B,5.320,24.053,0.334,67.4,141.4,0.056,0.240,0.040,-100.2,124.2,45.8,0,0,0,78,118,3984,65,23.1,2914,1.72,767.8,3.488,-5,8.82,0.032,120,46,143,7.06,5.44,3.24
A,5.333,24.053,0.315,72.2,146.8,0.034,0.160,0.020,-100.2,116.4,46,0,0,0,92,120.4,3982,65.4,22.28,2972,1.64,726.4,3.29,-5,8.72,0.058,120,46,143.2,7.1,5.44,3.16
A,5.367,24.067,0.155,72.4,146.2,0.058,0.240,0.040,-100.2,121.2,46.2,0,0,0,88,119.6,3982,65.6,23.16,3028,1.64,726.6,3.24,-5,8.78,0.052,120,46,143,7.1,5.44,3.16
A,5.360,23.947,0.268,66.8,138.8,0.044,0.480,0.120,-100.2,118.4,46,0,0,0,78,120,3982,64.8,17.16,3022,1.72,725.4,3.488,-5,8.84,0.034,120,46,142.6,7.06,5.44,3.26
B,5.320,24.013,0.145,66,138.8,0.022,0.120,0.140,-100.2,123.6,45.8,0,0,0,102,120.2,3988,66.2,24.18,3006,1.02,731.2,1.746,-5,8.74,0.088,120,46,143.2,6.5,5.4,1.52
B,5.187,23.980,0.289,64.2,140.6,0.222,0.260,0.000,-100.2,125.2,46.2,0,0,0,100,120.6,3998,66,17.06,3016,1.02,728.4,1.746,-5,8.76,0.078,120,46,143.4,6.5,5.38,1.52
B,5.333,24.020,0.349,71.4,145.8,0.046,0.100,0.060,-100,133.2,53.6,0,0,0,128,121,0,66,22.8,40,1,0,1.696,-5.2,8.82,0.086,120,50,143.8,6.5,5.38,1.52
B,5.347,24.100,0.339,69,141.8,0.036,0.180,0.060,-100.2,125.2,50.2,0,0,0,94,120,3984,66,19.12,3170,1.04,726.2,1.796,-5.2,8.84,0.078,120,50,143,6.5,5.38,1.52
B,5.333,24.027,0.371,67,141.8,0.148,0.120,0.080,-100.2,125.2,50,0,0,0,100,118.8,3986,65.6,18.36,3110,1,742.4,1.696,-5.2,8.84,0.044,120,50,142.8,6.52,5.38,1.46
B,5.347,24.013,0.255,67.8,141.2,0.004,0.120,0.020,-100,119.2,50,0,0,0,100,120.2,3790,65.4,17.06,3148,0.98,686.2,1.648,-5.2,8.86,0.042,120,50,142.6,6.52,5.4,1.46
B,5.307,23.980,0.269,70.6,146.2,0.028,0.380,0.040,-100.2,125.2,45.8,0,0,0,108,120.2,3794,66.2,22.06,2986,1,685.8,1.696,-5.2,8.88,0.032,120,46,142.8,6.52,5.38,1.48
B,5.340,23.953,0.113,65.2,138,0.00600000000000001,0.180,0.040,-100,138.4,0,0,0,0,90,0,0,0,14.76,38,0.24,0,-0.17,-5.2,0,0,120,46,143.2,0,0,0
B,5.100,0.000,0.000,67,145.6,0.0960000000000001,0.100,0.040,-100.2,137,44.4,0,0,0,130,120,1018,71.6,14.76,38,0.72,0,1,-5,8.74,0,120,46,143.2,6.5,5.6,1.38
B,5.280,23.980,0.255,70.6,146,0.066,0.180,0.040,-100.2,124.4,46,0,0,0,106,120.6,3706,66.6,15.94,3060,0.94,672.6,1.546,-5.2,8.58,0.194,120,46,142.8,6.52,5.38,1.4
B,5.300,24.007,0.257,69.8,144.8,0.06,0.180,0.040,-100.2,126.6,45.8,0,0,0,106,120,3692,66.6,21.66,3060,0.94,669,1.546,-5.2,8.58,0.176,120,46,143.2,6.52,5.44,1.38
B,5.300,23.940,0.261,66.4,140.6,0.016,0.000,0.000,-100.2,124,46,0,0,0,102,120.4,3688,66.4,22.52,3048,0.96,667.4,1.596,-5.4,8.56,0.162,120,46,142.8,6.52,5.34,1.42
B,5.340,24.087,0.310,68.2,142.2,0.074,0.400,0.060,-100.2,125.4,46.2,0,0,0,92,119.6,3984,66.6,21.32,3012,0.96,731.2,1.596,-5.4,8.58,0.152,120,46,143,6.52,5.34,1.42
B,5.313,23.980,0.297,67.6,142.4,0.036,0.140,0.060,-100.2,122.8,46,0,0,0,98,119.6,3992,66.8,16.5,3040,0.98,726.8,1.646,-5.4,8.56,0.148,120,46,142.6,6.52,5.34,1.42
B,5.313,24.027,0.283,62.4,135,0.018,0.160,0.080,-100.2,118.2,46,0,0,0,96,118.4,3990,67.4,25.9,2930,0.98,760.8,1.648,-5.4,8.54,0.186,120,46,143.2,6.54,5.32,1.4
B,5.333,23.967,0.318,68.6,143,0.062,0.200,0.020,-100.2,126,46,0,0,0,98,120.8,3984,67.2,19.56,3000,1,731.4,1.698,-5.4,8.52,0.172,120,46,143.2,6.54,5.38,1.44
B,5.380,24.027,0.328,65,137,0.046,0.140,0.040,-100,126.8,46,0,0,0,98,119,3984,67,18.48,2996,1,736.4,1.696,-5.4,8.56,0.13,120,46,142.4,6.52,5.44,1.44
B,5.367,24.020,0.327,64.4,136.4,0.116,0.160,0.020,-100.2,115.4,46,0,0,0,98,120.2,3982,66.4,18.5,2974,1,721.8,1.696,-5.4,8.52,0.14,120,46,142.4,6.52,5.42,1.42
B,5.367,24.033,0.285,65.2,136.8,0.088,0.400,0.060,-100,112.8,46,0,0,0,100,121.2,3982,66.4,16.32,2978,0.98,716.8,1.646,-5.4,8.54,0.132,120,46,142.4,6.52,5.42,1.42
B,5.320,24.080,0.288,65.6,138.4,0.048,0.160,0.040,-100.2,121.6,51.8,0,0,0,0,121.4,1012,67.2,22.04,3368,0.9,235,1.448,-5.2,8.6,0.168,120,46,142,6.52,5.4,1.44
B,5.287,23.927,0.352,73.2,150.8,0.074,0.240,0.120,-100,121.2,45.8,0,0,0,92,120,3982,66.8,17.56,3038,0.9,727.8,1.448,-5,8.58,0.13,120,46,141.8,6.54,5.4,1.4
B,5.340,23.880,0.343,69.8,144.6,0.066,0.220,0.060,-100,123.2,48,0,0,0,98,120.2,3984,66.2,23.1,3108,0.92,728.8,1.496,-4.8,8.62,0.112,120,48,142.8,6.54,5.4,1.42
B,5.347,23.853,0.133,65.8,139,0.014,0.220,0.060,-100.2,120.4,49.4,0,0,0,0,121.2,2062,66.6,15.8,3362,0.86,325.2,1.346,-4.8,8.62,0.138,120,48,142.6,6.54,5.38,1.42
B,5.267,24.173,0.239,67.6,141.6,0.054,0.180,0.200,-100.2,123.8,48,0,0,0,94,119.6,3984,66.2,22.14,3102,0.92,727.8,1.496,-4.8,8.62,0.132,120,48,142.4,6.54,5.4,1.42
